test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_104506.csv,39,first4,olivia|uploaded|72|pictures,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,0,first4,marcus|is|trying|to,128,128,1,139.0,0.95927734375
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,1,first4,judy|bought|a|dozen,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,2,first4,tommy|caught|3|more,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,3,first4,charlie|has|boots|that,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,4,first4,a|food|truck|only,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,5,first4,there|are|30|students,256,256,1,263.0,0.92294921875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,6,first4,aleksandra|went|to|a,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,7,first4,jonathan|was|sad|to,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,8,first4,john|decides|to|do,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,9,first4,janet|gets|a|job,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,10,first4,marty|has|100|centimeters,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,11,first4,out|of|the|200,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,12,first4,stephen|placed|an|online,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,13,first4,there|are|6|girls,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,14,first4,tiffany|is|measuring|how,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,15,first4,three|friends|spent|20,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,16,first4,patrick|has|three|glue,256,128,0,270.0,-0.0791015625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,17,first4,the|farm|has|30,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,18,first4,john|decides|to|get,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,19,first4,susan|orders|3|magazines,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,20,first4,a|hospital|has|a,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,21,first4,john|injured|his|back,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,22,first4,tom|has|4|bedrooms,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,23,first4,dominick|went|to|his,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,24,first4,james|needs|to|get,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,25,first4,trent|is|5|years,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,26,first4,sasha|notices|that|prices,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,27,first4,hallie|had|dance|practice,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,28,first4,violetta|wants|to|buy,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,29,first4,a|robe|takes|2,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,30,first4,grandpa|loves|to|eat,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,31,first4,rory|orders|2|subs,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,32,first4,antoine|s|french|onion,256,256,1,261.0,0.92353515625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,33,first4,josh|decides|to|try,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,34,first4,john|collects|peaches|for,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,35,first4,gerald|works|at|a,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,36,first4,the|easter|egg|hunt,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,37,first4,john|fills|a|6,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,38,first4,mrs|sherman|made|a,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_112037.csv,39,first4,jerry|is|rolling|a,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,0,first4,conor|lives|near|a,128,128,0,135.0,-0.03955078125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,1,first4,peter|purchased|20|popsicles,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,2,first4,in|a|jewelers|store,512,512,1,542.0,0.8412109375
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,3,first4,nine|of|the|kids,128,128,1,141.0,0.95869140625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,4,first4,after|andrea|saved|some,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,5,first4,comet|halley|orbits|the,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,6,first4,ryan|plants|2|flowers,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,7,first4,archie|buys|beef|jerky,256,128,1,263.0,0.92294921875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,8,first4,a|company|bought|400000,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,9,first4,ashley|s|pizza|delivery,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,10,first4,gerald|and|julia|divided,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,11,first4,james|has|to|buy,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,12,first4,in|a|candy|machine,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,13,first4,mark|was|unwell|for,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,14,first4,there|are|50|deer,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,15,first4,if|sam|and|harry,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,16,first4,vince|can|staple|30,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,17,first4,a|dvd|can|be,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,18,first4,a|company|decided|to,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,19,first4,jamaal|is|at|the,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,20,first4,dolly|has|two|books,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,21,first4,mico|and|marco|wanted,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,22,first4,mr|boarden|is|remodeling,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,23,first4,mishka|bought|3|pairs,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,24,first4,rani|is|obsessed|with,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,25,first4,theo|bought|a|pen,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,26,first4,maddy|is|buying|pizza,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,27,first4,a|council|met|to,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,28,first4,jack|had|100|sophia,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,29,first4,henry|needs|to|assemble,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,30,first4,cherrie|wants|to|buy,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,31,first4,tom|went|on|a,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,32,first4,tom|plants|10|trees,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,33,first4,the|combined|age|of,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,34,first4,sasha|and|julie|are,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,35,first4,eliza|s|rate|per,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,36,first4,poppy|is|solving|a,128,128,1,135.0,0.96044921875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,37,first4,a|bus|travels|60,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,38,first4,kimberly|bought|8|packages,128,128,1,135.0,0.96044921875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_114200.csv,39,first4,timothy|s|locker|is,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,0,first3,kyle|bought|last,128,128,1,137.0,0.95986328125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,1,first3,grayson|recycles|cans,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,2,first3,the|area|of,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,3,first3,for|four|hours,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,4,first3,mark|was|unwell,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,5,first3,gunter|is|trying,256,256,1,270.0,0.9208984375
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,6,first3,a|pen|costs,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,7,first3,tobias|bought|a,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,8,first3,jeff|is|10,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,9,first3,adrianne|is|collecting,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,10,first3,it|takes|john,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,11,first3,morisette|and|kael,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,12,first3,gissela|gordy|and,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,13,first3,artie|has|a,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,14,first3,howie|wants|to,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,15,first3,the|price|of,128,256,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,16,first3,dora|s|father,512,512,1,518.0,0.8482421875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,17,first3,the|price|of,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,18,first3,judy|teaches|5,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,19,first3,there|are|five,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,20,first3,mark|plants|a,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,21,first3,cecelia|went|to,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,22,first3,nate|s|dog,256,256,1,262.0,0.9232421875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,23,first3,john|collects|garbage,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,24,first3,ara|joined|the,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,25,first3,ron|is|fed,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,26,first3,emily|can|peel,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,27,first3,kalinda|is|working,256,256,1,261.0,0.92353515625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,28,first3,jim|is|making,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,29,first3,theo|bought|a,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,30,first3,in|one|hour,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,31,first3,there|are|6,512,256,0,544.0,-0.159375
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,32,first3,ricardo|grows|tomatoes,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,33,first3,jennie|is|helping,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,34,first3,verna|loves|to,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,35,first3,wendy|wants|to,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,36,first3,carrie|is|planning,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,37,first3,julie|operates|the,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,38,first3,mike|decides|he,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_122430.csv,39,first3,bud|makes|homemade,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,0,first4,shiela|bought|five|cell,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,1,first4,sarah|has|9|books,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,2,first4,kimberly|bought|8|packages,128,128,1,135.0,0.96044921875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,3,first4,violetta|wants|to|buy,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,4,first4,juan|and|his|brother,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,5,first4,joe|has|50|to,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,6,first4,when|the|water|is,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,7,first4,rose|went|to|the,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,8,first4,tim|decides|to|light,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,9,first4,nancy|is|cleaning|out,256,256,1,264.0,0.92265625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,10,first4,bennet|is|a|farmer,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,11,first4,the|bakers|at|the,256,256,1,262.0,0.9232421875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,12,first4,a|water|tank|is,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,13,first4,in|a|jewelers|store,512,512,1,542.0,0.8412109375
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,14,first4,the|vending|machines|sell,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,15,first4,a|bird|decides|to,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,16,first4,a|boy|has|5,128,128,1,134.0,0.9607421875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,17,first4,sam|ran|3|miles,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,18,first4,rob|royce|and|pedro,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,19,first4,the|cell|phone|recharges,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,20,first4,there|are|50|books,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,21,first4,a|bus|travels|60,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,22,first4,my|mom|went|to,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,23,first4,brendan|has|a|bag,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,24,first4,jenna|has|4|roommates,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,25,first4,melanie|is|a|door,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,26,first4,andy|works|in|the,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,27,first4,a|crocodile|grows|8,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,28,first4,a|man|eats|5,256,128,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,29,first4,howard|spends|8|dollars,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,30,first4,a|company|bought|400000,128,128,1,160.0,0.953125
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,31,first4,benny|threw|bologna|at,256,256,1,262.0,0.9232421875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,32,first4,a|council|met|to,128,128,0,160.0,-0.046875
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,33,first4,the|glee|club|ordered,512,512,1,544.0,0.840625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,34,first4,elaine|initially|had|20,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,35,first4,gary|likes|to|walk,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,36,first4,john|drinks|a|bottle,256,256,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,37,first4,goldy|bought|20|sacks,256,128,1,288.0,0.915625
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,38,first4,each|solid|10|foot,256,512,0,288.0,-0.08437499999999999
methods/01_adathink/results/per_sample_Qwen3.5_27B_20260228_125252.csv,39,first4,the|great|pyramids|sit,256,256,1,262.0,0.9232421875
